origin_location_code,origin_has_hrp,origin_in_gho,asylum_location_code,asylum_has_hrp,asylum_in_gho,population_group,gender,age_range,min_age,max_age,population,reference_period_start,reference_period_end
KEN,False,True,BWA,False,False,REF,f,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,BWA,False,False,REF,f,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,BWA,False,False,REF,f,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,BWA,False,False,REF,m,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,BWA,False,False,REF,m,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,BWA,False,False,REF,m,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,BWA,False,False,REF,m,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,BWA,False,False,REF,m,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,BWA,False,False,REF,m,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,BWA,False,False,REF,all,all,None,None,11,2004-01-01,2004-12-31
KEN,False,True,CAN,False,False,ASY,f,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,CAN,False,False,ASY,f,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,CAN,False,False,ASY,f,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,CAN,False,False,ASY,f,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,CAN,False,False,ASY,f,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,CAN,False,False,ASY,f,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,CAN,False,False,ASY,m,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,CAN,False,False,ASY,m,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,CAN,False,False,ASY,m,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,CAN,False,False,ASY,m,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,CAN,False,False,ASY,m,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,CAN,False,False,ASY,m,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,CAN,False,False,ASY,all,all,None,None,193,2004-01-01,2004-12-31
KEN,False,True,CAN,False,False,REF,f,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,CAN,False,False,REF,f,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,CAN,False,False,REF,f,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,CAN,False,False,REF,f,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,CAN,False,False,REF,f,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,CAN,False,False,REF,f,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,CAN,False,False,REF,m,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,CAN,False,False,REF,m,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,CAN,False,False,REF,m,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,CAN,False,False,REF,m,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,CAN,False,False,REF,m,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,CAN,False,False,REF,m,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,CAN,False,False,REF,all,all,None,None,343,2004-01-01,2004-12-31
KEN,False,True,CHE,False,False,ASY,f,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,CHE,False,False,ASY,f,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,CHE,False,False,ASY,f,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,CHE,False,False,ASY,f,18-59,18,59,6,2004-01-01,2004-12-31
KEN,False,True,CHE,False,False,ASY,f,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,CHE,False,False,ASY,f,all,None,None,6,2004-01-01,2004-12-31
KEN,False,True,CHE,False,False,ASY,m,0-4,0,4,5,2004-01-01,2004-12-31
KEN,False,True,CHE,False,False,ASY,m,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,CHE,False,False,ASY,m,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,CHE,False,False,ASY,m,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,CHE,False,False,ASY,m,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,CHE,False,False,ASY,m,all,None,None,5,2004-01-01,2004-12-31
KEN,False,True,CHE,False,False,ASY,all,all,None,None,11,2004-01-01,2004-12-31
KEN,False,True,CHE,False,False,REF,f,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,CHE,False,False,REF,f,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,CHE,False,False,REF,f,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,CHE,False,False,REF,f,18-59,18,59,5,2004-01-01,2004-12-31
KEN,False,True,CHE,False,False,REF,f,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,CHE,False,False,REF,f,all,None,None,5,2004-01-01,2004-12-31
KEN,False,True,CHE,False,False,REF,m,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,CHE,False,False,REF,m,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,CHE,False,False,REF,m,12-17,12,17,6,2004-01-01,2004-12-31
KEN,False,True,CHE,False,False,REF,m,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,CHE,False,False,REF,m,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,CHE,False,False,REF,m,all,None,None,6,2004-01-01,2004-12-31
KEN,False,True,CHE,False,False,REF,all,all,None,None,11,2004-01-01,2004-12-31
KEN,False,True,DEU,False,False,ASY,f,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,DEU,False,False,ASY,f,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,DEU,False,False,ASY,f,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,DEU,False,False,ASY,f,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,DEU,False,False,ASY,f,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,DEU,False,False,ASY,f,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,DEU,False,False,ASY,m,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,DEU,False,False,ASY,m,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,DEU,False,False,ASY,m,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,DEU,False,False,ASY,m,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,DEU,False,False,ASY,m,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,DEU,False,False,ASY,m,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,DEU,False,False,ASY,all,all,None,None,7,2004-01-01,2004-12-31
KEN,False,True,DEU,False,False,REF,f,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,DEU,False,False,REF,f,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,DEU,False,False,REF,f,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,DEU,False,False,REF,f,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,DEU,False,False,REF,f,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,DEU,False,False,REF,f,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,DEU,False,False,REF,m,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,DEU,False,False,REF,m,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,DEU,False,False,REF,m,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,DEU,False,False,REF,m,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,DEU,False,False,REF,m,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,DEU,False,False,REF,m,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,DEU,False,False,REF,all,all,None,None,217,2004-01-01,2004-12-31
KEN,False,True,DNK,False,False,REF,f,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,DNK,False,False,REF,f,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,DNK,False,False,REF,f,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,DNK,False,False,REF,f,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,DNK,False,False,REF,f,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,DNK,False,False,REF,f,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,DNK,False,False,REF,m,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,DNK,False,False,REF,m,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,DNK,False,False,REF,m,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,DNK,False,False,REF,m,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,DNK,False,False,REF,m,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,DNK,False,False,REF,m,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,DNK,False,False,REF,all,all,None,None,16,2004-01-01,2004-12-31
KEN,False,True,ESP,False,False,REF,f,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,ESP,False,False,REF,f,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,ESP,False,False,REF,f,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,ESP,False,False,REF,f,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,ESP,False,False,REF,f,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,ESP,False,False,REF,f,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,ESP,False,False,REF,m,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,ESP,False,False,REF,m,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,ESP,False,False,REF,m,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,ESP,False,False,REF,m,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,ESP,False,False,REF,m,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,ESP,False,False,REF,m,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,ESP,False,False,REF,all,all,None,None,5,2004-01-01,2004-12-31
KEN,False,True,ETH,False,True,REF,f,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,ETH,False,True,REF,f,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,ETH,False,True,REF,f,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,ETH,False,True,REF,f,18-59,18,59,5,2004-01-01,2004-12-31
KEN,False,True,ETH,False,True,REF,f,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,ETH,False,True,REF,f,all,None,None,5,2004-01-01,2004-12-31
KEN,False,True,ETH,False,True,REF,m,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,ETH,False,True,REF,m,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,ETH,False,True,REF,m,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,ETH,False,True,REF,m,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,ETH,False,True,REF,m,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,ETH,False,True,REF,m,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,ETH,False,True,REF,all,all,None,None,5,2004-01-01,2004-12-31
KEN,False,True,FRA,False,False,REF,f,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,FRA,False,False,REF,f,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,FRA,False,False,REF,f,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,FRA,False,False,REF,f,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,FRA,False,False,REF,f,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,FRA,False,False,REF,f,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,FRA,False,False,REF,m,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,FRA,False,False,REF,m,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,FRA,False,False,REF,m,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,FRA,False,False,REF,m,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,FRA,False,False,REF,m,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,FRA,False,False,REF,m,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,FRA,False,False,REF,all,all,None,None,12,2004-01-01,2004-12-31
KEN,False,True,GBR,False,False,REF,f,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,GBR,False,False,REF,f,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,GBR,False,False,REF,f,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,GBR,False,False,REF,f,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,GBR,False,False,REF,f,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,GBR,False,False,REF,f,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,GBR,False,False,REF,m,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,GBR,False,False,REF,m,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,GBR,False,False,REF,m,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,GBR,False,False,REF,m,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,GBR,False,False,REF,m,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,GBR,False,False,REF,m,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,GBR,False,False,REF,all,all,None,None,1543,2004-01-01,2004-12-31
KEN,False,True,GRC,False,False,REF,f,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,GRC,False,False,REF,f,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,GRC,False,False,REF,f,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,GRC,False,False,REF,f,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,GRC,False,False,REF,f,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,GRC,False,False,REF,f,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,GRC,False,False,REF,m,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,GRC,False,False,REF,m,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,GRC,False,False,REF,m,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,GRC,False,False,REF,m,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,GRC,False,False,REF,m,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,GRC,False,False,REF,m,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,GRC,False,False,REF,all,all,None,None,5,2004-01-01,2004-12-31
KEN,False,True,IRL,False,False,ASY,f,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,IRL,False,False,ASY,f,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,IRL,False,False,ASY,f,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,IRL,False,False,ASY,f,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,IRL,False,False,ASY,f,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,IRL,False,False,ASY,f,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,IRL,False,False,ASY,m,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,IRL,False,False,ASY,m,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,IRL,False,False,ASY,m,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,IRL,False,False,ASY,m,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,IRL,False,False,ASY,m,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,IRL,False,False,ASY,m,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,IRL,False,False,ASY,all,all,None,None,53,2004-01-01,2004-12-31
KEN,False,True,IRL,False,False,REF,f,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,IRL,False,False,REF,f,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,IRL,False,False,REF,f,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,IRL,False,False,REF,f,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,IRL,False,False,REF,f,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,IRL,False,False,REF,f,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,IRL,False,False,REF,m,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,IRL,False,False,REF,m,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,IRL,False,False,REF,m,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,IRL,False,False,REF,m,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,IRL,False,False,REF,m,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,IRL,False,False,REF,m,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,IRL,False,False,REF,all,all,None,None,74,2004-01-01,2004-12-31
KEN,False,True,ITA,False,False,REF,f,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,ITA,False,False,REF,f,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,ITA,False,False,REF,f,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,ITA,False,False,REF,f,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,ITA,False,False,REF,f,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,ITA,False,False,REF,f,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,ITA,False,False,REF,m,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,ITA,False,False,REF,m,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,ITA,False,False,REF,m,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,ITA,False,False,REF,m,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,ITA,False,False,REF,m,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,ITA,False,False,REF,m,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,ITA,False,False,REF,all,all,None,None,5,2004-01-01,2004-12-31
KEN,False,True,NLD,False,False,ASY,f,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,NLD,False,False,ASY,f,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,NLD,False,False,ASY,f,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,NLD,False,False,ASY,f,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,NLD,False,False,ASY,f,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,NLD,False,False,ASY,f,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,NLD,False,False,ASY,m,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,NLD,False,False,ASY,m,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,NLD,False,False,ASY,m,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,NLD,False,False,ASY,m,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,NLD,False,False,ASY,m,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,NLD,False,False,ASY,m,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,NLD,False,False,ASY,all,all,None,None,10,2004-01-01,2004-12-31
KEN,False,True,NLD,False,False,REF,f,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,NLD,False,False,REF,f,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,NLD,False,False,REF,f,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,NLD,False,False,REF,f,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,NLD,False,False,REF,f,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,NLD,False,False,REF,f,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,NLD,False,False,REF,m,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,NLD,False,False,REF,m,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,NLD,False,False,REF,m,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,NLD,False,False,REF,m,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,NLD,False,False,REF,m,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,NLD,False,False,REF,m,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,NLD,False,False,REF,all,all,None,None,26,2004-01-01,2004-12-31
KEN,False,True,NOR,False,False,REF,f,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,NOR,False,False,REF,f,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,NOR,False,False,REF,f,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,NOR,False,False,REF,f,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,NOR,False,False,REF,f,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,NOR,False,False,REF,f,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,NOR,False,False,REF,m,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,NOR,False,False,REF,m,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,NOR,False,False,REF,m,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,NOR,False,False,REF,m,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,NOR,False,False,REF,m,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,NOR,False,False,REF,m,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,NOR,False,False,REF,all,all,None,None,26,2004-01-01,2004-12-31
KEN,False,True,PAK,False,True,ASY,f,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,PAK,False,True,ASY,f,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,PAK,False,True,ASY,f,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,PAK,False,True,ASY,f,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,PAK,False,True,ASY,f,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,PAK,False,True,ASY,f,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,PAK,False,True,ASY,m,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,PAK,False,True,ASY,m,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,PAK,False,True,ASY,m,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,PAK,False,True,ASY,m,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,PAK,False,True,ASY,m,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,PAK,False,True,ASY,m,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,PAK,False,True,ASY,all,all,None,None,5,2004-01-01,2004-12-31
KEN,False,True,SWE,False,False,ASY,f,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,SWE,False,False,ASY,f,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,SWE,False,False,ASY,f,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,SWE,False,False,ASY,f,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,SWE,False,False,ASY,f,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,SWE,False,False,ASY,f,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,SWE,False,False,ASY,m,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,SWE,False,False,ASY,m,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,SWE,False,False,ASY,m,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,SWE,False,False,ASY,m,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,SWE,False,False,ASY,m,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,SWE,False,False,ASY,m,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,SWE,False,False,ASY,all,all,None,None,21,2004-01-01,2004-12-31
KEN,False,True,SWE,False,False,REF,f,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,SWE,False,False,REF,f,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,SWE,False,False,REF,f,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,SWE,False,False,REF,f,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,SWE,False,False,REF,f,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,SWE,False,False,REF,f,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,SWE,False,False,REF,m,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,SWE,False,False,REF,m,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,SWE,False,False,REF,m,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,SWE,False,False,REF,m,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,SWE,False,False,REF,m,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,SWE,False,False,REF,m,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,SWE,False,False,REF,all,all,None,None,39,2004-01-01,2004-12-31
KEN,False,True,UGA,False,True,REF,f,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,UGA,False,True,REF,f,5-11,5,11,5,2004-01-01,2004-12-31
KEN,False,True,UGA,False,True,REF,f,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,UGA,False,True,REF,f,18-59,18,59,7,2004-01-01,2004-12-31
KEN,False,True,UGA,False,True,REF,f,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,UGA,False,True,REF,f,all,None,None,12,2004-01-01,2004-12-31
KEN,False,True,UGA,False,True,REF,m,0-4,0,4,5,2004-01-01,2004-12-31
KEN,False,True,UGA,False,True,REF,m,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,UGA,False,True,REF,m,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,UGA,False,True,REF,m,18-59,18,59,15,2004-01-01,2004-12-31
KEN,False,True,UGA,False,True,REF,m,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,UGA,False,True,REF,m,all,None,None,20,2004-01-01,2004-12-31
KEN,False,True,UGA,False,True,REF,all,all,None,None,32,2004-01-01,2004-12-31
KEN,False,True,USA,False,False,ASY,f,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,USA,False,False,ASY,f,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,USA,False,False,ASY,f,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,USA,False,False,ASY,f,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,USA,False,False,ASY,f,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,USA,False,False,ASY,f,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,USA,False,False,ASY,m,0-4,0,4,0,2004-01-01,2004-12-31
KEN,False,True,USA,False,False,ASY,m,5-11,5,11,0,2004-01-01,2004-12-31
KEN,False,True,USA,False,False,ASY,m,12-17,12,17,0,2004-01-01,2004-12-31
KEN,False,True,USA,False,False,ASY,m,18-59,18,59,0,2004-01-01,2004-12-31
KEN,False,True,USA,False,False,ASY,m,60+,60,None,0,2004-01-01,2004-12-31
KEN,False,True,USA,False,False,ASY,m,all,None,None,0,2004-01-01,2004-12-31
KEN,False,True,USA,False,False,ASY,all,all,None,None,835,2004-01-01,2004-12-31
